"timestamp","site_name","node_id","CL","TNL"
"2016-05-24 18:00:00","humb",1,"l2","l0"
"2016-05-24 18:00:00","gamt",1,"l2","l2"
"2016-05-24 17:30:00","partb",1,"l2","l0"
"2016-05-24 17:30:00","gamt",1,"l2","l0"
"2016-05-24 17:00:00","laysa",1,"l2","l0"
"2016-05-24 17:00:00","gamt",1,"l2","l0"
"2016-05-24 16:30:00","humt",1,"l2","l2"
"2016-05-24 16:30:00","bartb",1,"l2","l0"
"2016-05-24 16:00:00","sinb",1,"l2","l0"
"2016-05-24 16:00:00","humt",1,"l2","l0"
"2016-05-24 15:30:00","nurtb",1,"l2","l0"
"2016-05-24 15:30:00","humt",1,"l2","l0"
"2016-05-24 15:30:00","gamt",1,"l2","l0"
"2016-05-24 15:00:00","mngsa",1,"l2","l0"
"2016-05-24 15:00:00","laysa",1,"l2","l0"
"2016-05-24 15:00:00","humt",1,"l2","l0"
"2016-05-24 14:30:00","mngsa",1,"l2","l0"
"2016-05-24 14:30:00","magtb",1,"l2","l0"
"2016-05-24 13:00:00","sinb",1,"l2","l0"
"2016-05-24 13:00:00","nagtb",1,"l2","l2"
"2016-05-24 12:30:00","nagtb",1,"l2","l2"
"2016-05-24 12:30:00","mngsa",1,"l2","l0"
"2016-05-24 12:00:00","nagtb",1,"l2","l2"
"2016-05-24 11:30:00","nagtb",1,"l2","l0"
"2016-05-24 10:30:00","nagtb",1,"l2","l0"
"2016-05-24 10:00:00","nagtb",1,"l2","l0"
"2016-05-24 10:00:00","hinsb",1,"l2","l2"
"2016-05-24 09:30:00","hinsb",1,"l2","l0"
"2016-05-24 08:30:00","sumta",1,"l2","l0"
"2016-05-24 08:30:00","hinsb",1,"l2","l0"
"2016-05-24 08:00:00","hinsb",1,"l2","l0"
"2016-05-24 01:30:00","labt",1,"l2","l2"
"2016-05-24 01:00:00","labt",1,"l2","l0"
"2016-05-24 00:30:00","luntb",1,"l2","l2"
"2016-05-24 00:30:00","labt",1,"l2","l0"
"2016-05-24 00:00:00","luntb",1,"l2","l2"
"2016-05-24 00:00:00","labt",1,"l2","l0"
"2016-05-23 23:30:00","luntb",1,"l2","l2"
"2016-05-23 23:00:00","luntb",1,"l2","l0"
"2016-05-23 23:00:00","inatb",1,"l2","l0"
"2016-05-23 22:30:00","luntb",1,"l2","l0"
"2016-05-23 22:00:00","luntb",1,"l2","l0"
"2016-05-23 21:30:00","sumta",1,"l2","l0"
"2016-05-23 21:00:00","humb",1,"l2","l0"
"2016-05-23 20:30:00","sumta",1,"l2","l0"
"2016-05-23 20:30:00","humb",1,"l2","l0"
"2016-05-23 20:00:00","sumta",1,"l2","l0"
"2016-05-23 20:00:00","humb",1,"l2","l0"
"2016-05-23 19:00:00","humt",1,"l2","l2"
"2016-05-23 18:30:00","pinta",1,"l2","l0"
"2016-05-23 18:30:00","humt",1,"l2","l0"
"2016-05-23 18:00:00","pinta",1,"l2","l0"
"2016-05-23 18:00:00","humt",1,"l2","l0"
"2016-05-23 17:30:00","sumta",1,"l2","l0"
"2016-05-23 17:30:00","pinta",1,"l2","l0"
"2016-05-23 17:30:00","humt",1,"l2","l0"
"2016-05-23 17:00:00","laysa",1,"l2","l2"
"2016-05-23 16:30:00","laysa",1,"l2","l2"
"2016-05-23 16:00:00","gamt",1,"l2","l0"
"2016-05-23 15:30:00","mngtb",1,"l2","l0"
